,Id,Name,Year_Established,Country,Description,Url,Image,Has_Trading_Incentive,Trust_Score,Trust_Score_Rank,Trade_Volume_24H_Btc,Trade_Volume_24H_Btc_Normalized,ExchangeID,Trading_Inc
87,quickswap,Quickswap,2020.0,,"Next-gen Layer 2 DEX. Trade at lightning-fast speeds with near-zero gas fees. 
",https://quickswap.exchange/#/swap,https://assets.coingecko.com/markets/images/629/small/1_pOU6pBMEmiL-ZJVb0CYRjQ_%281%29.png?1614077691,False,6,88,4034.368658003333,4034.368658003333,87,0.0
88,sushiswap,Sushiswap,2020.0,,,https://app.sushi.com/swap,https://assets.coingecko.com/markets/images/576/small/2048x2048_Logo.png?1609208464,False,6,89,3845.965141150762,3845.965141150762,91,0.0
89,oceanex,Oceanex,2018.0,Cayman Islands,,https://oceanex.pro,https://assets.coingecko.com/markets/images/341/small/Oceanex.png?1548153658,False,6,90,12189.240211020586,3820.559666203347,78,0.0
90,phemex,Phemex,2019.0,Singapore,,https://phemex.com/,https://assets.coingecko.com/markets/images/564/small/phemex_logo.jpg?1596681293,False,6,91,3480.911734309645,3480.911734309645,84,0.0
91,decoin,Decoin,2017.0,Estonia,"Founded in 2017, Decoin is an exchange designed by the crypto community for the crypto community. Our mission is to provide a maximum-security exchange that has an easy-to-use interface for novice users, and advanced trading features for industry veterans. Decoin’s ecosystem also includes a profit-sharing coin called DTEP, which is powered by an independent blockchain using a PoS consensus algorithm. We are led by an experienced team of fintech experts, financial professionals, and experienced traders.",https://www.decoin.io,https://assets.coingecko.com/markets/images/479/small/decoin.jpg?1578456566,False,6,92,3313.72363536377,3313.72363536377,43,0.0
92,changelly,Changelly PRO,2020.0,Seychelles,"Launched on 06/07/2020, Changelly PRO is a centralized exchange located at 306 Victoria House, Victoria Mahe, Seychelles. It is a professional version of the instant swap platform Changelly. Changelly PRO aims to serve the fast growing Changelly community that has been requesting professional trading features as well as foster the onboarding of beginners to advanced trading. The PRO version has spot and margin trading as well as fiat on-ramp solution.
PRO offers:
• Multi-currency wallet to store a variety of coins
• Interactive and customizable terminal
• Access to 50+ markets
• Competitive trading fees starting from 0.1% both for makers and takers
• Lowest withdrawal fees on the most popular coins and tokens such as BTC, ETH, XRP
• Simple registration process with several verification levels",https://pro.changelly.com/,https://assets.coingecko.com/markets/images/580/small/pro_logo_cmc.png?1600833621,False,6,93,77651.09641257036,2786.2179289895516,33,0.0
93,btse,BTSE,2018.0,United Arab Emirates,"BTSE is your Bitcoin futures exchange to trade with confidence and ease.

BTSE‘s mission is to make institutional-grade security and stability available to every crypto trader.

BTSE’s platform is built to facilitate reliable 24/7 trading. It uses an extremely powerful matching engine that eliminates the risk of system overloads, as well as horizontal scaling which enables BTSE to do hot upgrades with zero downtime. BTSE’s insurance fund, strict security protocols, and self-hosted servers allow for the highest level of security for our traders.",https://www.btse.com/,https://assets.coingecko.com/markets/images/464/small/BTSE.jpg?1568012415,False,6,94,5568.124552057166,2383.832818956206,30,0.0
94,coinex,CoinEx,2017.0,United Kingdom,,https://www.coinex.com/,https://assets.coingecko.com/markets/images/135/small/coinex.jpg?1527737297,False,6,95,1312.8150310361677,1312.8150310361677,36,0.0
95,hbtc,BHEX,2018.0,Malta,"BHEX (previously known as HBTC), a 100% Token Holder Owned Trading Platform under BlueHelix Group, jointly invested by Huobi, OKEx, and another 56 first-class institutions. Users of BHEX will also have access to a wide variety of trading products such as spot, perpetual futures contract, Margin and Staking products with high level of liquidity.
BHEX is committed to providing world-class professional, secure and efficient financial trading and assets management services, with an exclusively BHEX Captain incentive scheme and also a 100% Proof of Reserve and a 100% transaction trading fee proof to protect end-users’ assets safety and platform credibility. As a technology-driven platform, BHEX has become a leading platform on user experiences, product R&D, and risk control.",BHEX.com,https://assets.coingecko.com/markets/images/475/small/BHEX_logo_V2_black_2x.png?1620022577,False,6,96,27361.56350673968,1235.4813793116427,57,0.0
96,exmo,EXMO,2013.0,United Kingdom,,https://exmo.com/,https://assets.coingecko.com/markets/images/59/small/exmo.png?1584091923,False,6,97,1059.1285613650753,1059.1285613650753,49,0.0
97,kickex,KickEX,2020.0,Estonia,"KickEX is a centralized exchange that was launched in June 2020 and was developed with the goal of offering bank-grade security, architecture, and quality standards. KiсkEX supports buying cryptocurrencies with fiat via Visa and Mastercard bank cards, with fiat withdrawals coming in Q4 2020. In this way, KickEX aims to allow users to buy digital assets easily, store them safely on the secure mosiac cold storage systems, trade, exchange, and withdraw crypto or fiat straight to a bank card or to a bank account.",https://kickex.com/en,https://assets.coingecko.com/markets/images/635/small/_JidUguP_400x400.jpg?1615263901,False,6,98,925.9981113510025,925.9981113510025,64,0.0
98,bitoffer,Bitoffer,2019.0,Hong Kong,,https://www.bitoffer.com/en,https://assets.coingecko.com/markets/images/456/small/S1naTFE.png?1565005583,False,6,99,868.9661931034109,868.9661931034109,20,0.0
99,stocks_exchange,STEX,2018.0,Estonia,,http://stex.com/,https://assets.coingecko.com/markets/images/62/small/stex.png?1538384870,False,6,100,763.1408806870772,763.1408806870772,89,0.0
