"DateTime","Total Volume","Price"
"2009-12-21 00:00:00",0,
"2009-12-28 00:00:00",0,
"2010-01-04 00:00:00",0,
"2010-01-11 00:00:00",0,
"2010-01-18 00:00:00",0,
"2010-01-25 00:00:00",0,
"2010-02-01 00:00:00",0,
"2010-02-08 00:00:00",0,
"2010-02-15 00:00:00",0,
"2010-02-22 00:00:00",0,
"2010-03-01 00:00:00",0,
"2010-03-08 00:00:00",0,
"2010-03-15 00:00:00",0,
"2010-03-22 00:00:00",0,
"2010-03-29 00:00:00",0,
"2010-04-05 00:00:00",0,
"2010-04-12 00:00:00",0,
"2010-04-19 00:00:00",0,
"2010-04-26 00:00:00",0,
"2010-05-03 00:00:00",0,
"2010-05-10 00:00:00",0,
"2010-05-17 00:00:00",0,
"2010-05-24 00:00:00",0,
"2010-05-31 00:00:00",0,
"2010-06-07 00:00:00",0,
"2010-06-14 00:00:00",0,
"2010-06-21 00:00:00",0,
"2010-06-28 00:00:00",0,
"2010-07-05 00:00:00",0,
"2010-07-12 00:00:00",0,
"2010-07-19 00:00:00",0,0.067458
"2010-07-26 00:00:00",0,0.060028
"2010-08-02 00:00:00",0,0.060708
"2010-08-09 00:00:00",0,0.066824
"2010-08-16 00:00:00",0,0.066766
"2010-08-23 00:00:00",0,0.064829
"2010-08-30 00:00:00",0,0.060282
"2010-09-06 00:00:00",0,0.061824
"2010-09-13 00:00:00",0,0.069179
"2010-09-20 00:00:00",0,0.062293
"2010-09-27 00:00:00",0,0.061785
"2010-10-04 00:00:00",0,0.071236
